is_hr,ftype,job_other_info,iname,degree,delivered,mina_url,month,job_label,chance,address,maxsal,logo,endtime,day,minsal,info,city,scale,deliver_uuid,url,industry,reslan,refresh,reject_type,attraction,cname,collected,overdue,job_requirements,invited,cuuid
False,1,,机器学习研究员,硕士,0,pages/positiondetail/positiondetail?uuid=inn_3guozco2jpjn,3,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",可转正,海淀,500,https://sxsimg.xiaoyuanzhao.com/2D/6B/2DEBD19B773A2E3E4E8B59483AFC436B.png,2020-12-31,4,300,"<span style=""font-size:13px;background-color:#ffffff;"">岗位职责：&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span><br>
<span style=""font-size:13px;background-color:#ffffff;"">利用强化学习/ 深度学习/ 机器学习方法进行量化投资策略研发&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span><br>
<span style=""font-size:13px;background-color:#ffffff;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span><br>
<span style=""font-size:13px;background-color:#ffffff;"">岗位要求：&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span><br>
<span style=""font-size:13px;background-color:#ffffff;"">1.研究生、博士在读&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span><br>
<span style=""font-size:13px;background-color:#ffffff;"">2.在机器学习、深度学习方面有着扎实的理论功底&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span><br>
<span style=""font-size:13px;background-color:#ffffff;"">3.熟练掌握Python，以及相关的开发工具包，如tensorflow，同时熟练掌握C++者优先考虑&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span><br>
<span style=""font-size:13px;background-color:#ffffff;"">4.对金融、量化交易有浓厚兴趣，若有相关实习经验者优先考虑。&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span><br>
<span style=""font-size:13px;background-color:#ffffff;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span><br>
<span style=""font-size:13px;background-color:#ffffff;"">实习期限：不少于3个月，每周不少于3个工作日；优秀实习生有机会参与公司实盘交易，享受分红，毕业后签订劳动合同&nbsp;&nbsp;</span><br>
<span style=""font-size:13px;background-color:#ffffff;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span><br>
<span style=""font-size:13px;background-color:#ffffff;"">工作地点：北京&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span><br>
<br>
<span style=""font-size:13px;background-color:#ffffff;"">公司介绍：&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span><br>
<span style=""font-size:13px;background-color:#ffffff;"">平方和投资是一家专注于量化投资领域的对冲基金公司，综合利用数学、统计、计算机、金融等知识，挖掘市场深层规律，构造数量化的对冲基金策略模型，力求在不同市场周期，各种宏观环境下都能为投资者带来长期稳定并且显著的收益。团队成员均来自国内外知名高等院校，多数拥有硕士、博士学历。&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span><br>
<span style=""font-size:13px;background-color:#ffffff;"">公司尊重人才，坚持扁平化管理，使每位员工在团队中均承担重要角色。开放、包容的企业文化，让每位员工在轻松且富有挑战的工作环境中尽情发挥个人专长。&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span><br>
<span style=""font-size:13px;background-color:#ffffff;"">——平方和投资虚位以待，期待您与我们携手共铸对冲基金的梦想与辉煌！&nbsp;&nbsp;</span>",北京,15-50人,,https://www.shixiseng.com/intern/inn_3guozco2jpjn,金融/经济/投资/财会,中文,2020-11-19 09:43:46,,"['可转正实习', '绩效奖金']",平方和投资,0,0,,0,com_xil78h9xhfko
False,1,,数据标注实习生,不限,0,pages/positiondetail/positiondetail?uuid=inn_rjuaccbs0pzh,3,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",无转正,北京市西城区设计之都大厦五层,150,https://sxsimg.xiaoyuanzhao.com/B2/86/B2CB705F43917FC00D751A4052221F86.jpg,2020-12-17,4,150,"岗位职责：<br>
负责领域分类、意图解析等数据标注<br>
负责用户数据分类标注<br>
根据标注规则和要求，利用标注工具完成数据标注任务<br>
检查自己标注数据的准确性，定期整理汇总标注结果<br>
<br>
任职资格：<br>
本科及以上学历，有耐心<br>
每周实习4天以上<br>
连续3个月实习<br>",北京,150-500人,,https://www.shixiseng.com/intern/inn_rjuaccbs0pzh,互联网/游戏/软件,中文,2020-11-18 17:48:55,,"['接受大一大二', '寒假实习']",海尔智慧家庭,0,0,,0,com_qogysvhwdpqg
False,1,,数据库/数据挖掘工程师,硕士,0,pages/positiondetail/positiondetail?uuid=inn_tjt2bzcpup6o,10,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",可转正,北京市海淀区中关村东路1号院8号楼D座15层,400,https://sxsimg.xiaoyuanzhao.com/59/FA/596B42FB84A403A29474DBADA37FC3FA.png,2020-12-31,4,200,"<p>
	<strong>岗位职责</strong> 
</p>
<p>
	开展数据库系统与数据挖掘交叉方向相关研究：
</p>
1、语义层面数据库压缩<br>
2、基于机器学习的数据库查询优化<br>
3、基于机器学习的索引构建和规划<br>
<p>
	4、leader交办的其他任务
</p>
<p>
	<strong>任职要求</strong> 
</p>
<p>
	1、硕士及以上学历，具有数据库、数据挖掘、大数据等相关领域学术背景<br>
2、具有良好的沟通协作、英文阅读和写作能力<br>
3、熟练使用C/C++语言
</p>",北京,15-50人,,https://www.shixiseng.com/intern/inn_tjt2bzcpup6o,互联网/游戏/软件,中文,2020-11-18 15:27:51,,['可转正实习'],海华研究院,0,0,,0,com_wwvufq8rfmme
False,1,,工业数据分析师,本科,0,pages/positiondetail/positiondetail?uuid=inn_q8xwcx8cwwfz,3,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",面议,北京市海淀区清华科技园,400,https://sxsimg.xiaoyuanzhao.com/54/79/545E20BA19C4DD4ECFC0E3CE83B1A079.png,2020-12-01,5,200,"<p>
	岗位职责：<span></span> 
</p>
<p>
	<span>1</span>． 整理、调研、实现多种工业数据分析方法；<span></span> 
</p>
<p>
	<span>2</span>． 承担工业业务的数据分析任务，主要针对周期性时域信号的处理；<span></span> 
</p>
<p>
	<span>3</span>． 承担工业诊断类任务，结合业务对多种数据源进行深度分析。<span></span> 
</p>
<p>
	<span>&nbsp;</span> 
</p>
<p>
	岗位要求：<span></span> 
</p>
<p>
	<span>1</span>． 在读本科及以上学历，电子信息、通信工程、电气工程、计算机、数学等专业；<span></span> 
</p>
<p>
	<span>2</span>． 熟练掌握时域、频域、时频域信号处理方法，包括但不限于傅里叶变换及其衍生分析方法，<span>HHT</span>等强间歇信号处理方法，<span>EMD</span>、<span>VMD</span>等非平稳信号处理方法。熟悉不同方法的适用场景并可以根据分析目标灵活组合；<span></span> 
</p>
<p>
	<span>3</span>． 熟练使用<span>Python</span>语言或<span>Matlab</span>；<span></span> 
</p>
<p>
	<span>4</span>． 了解机器学习的基本原理；<span></span> 
</p>
<p>
	满足以下条件优先考虑：<span></span> 
</p>
<p>
	<span>1</span>． 了解机械设备故障分析；<span></span> 
</p>
<p>
	<span>2</span>． 有工业类信号分析项目经验。<span></span> 
</p>",北京,15-50人,,https://www.shixiseng.com/intern/inn_q8xwcx8cwwfz,互联网/游戏/软件,中文,2020-11-17 18:32:08,,"['生日会', '免费咖啡']",RealAI,0,0,,0,com_5cxofcmpm59r
False,1,,数据分析实习生,本科,0,pages/positiondetail/positiondetail?uuid=inn_4zhbzbiikmga,6,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",面议,苏州工业园区酝慧路66号同程旅行大厦,150,https://sxsimg.xiaoyuanzhao.com/0E/40/0E60D917D1841FE47813411DCD4C2A40.png,2020-12-17,5,120,"<div>
	<div>
		<div>
			【岗位职责】<br>
<br>
1、了解交通各个业务条线的产品，流程，活动，策略，通过数据客观佐证结果的正负向分析，并能提供完整的分析报告；<br>
2、负责交通业务的数据采集，数据处理，保障数据质量的前提下提供数据调取服务；<br>
3、负责交通业务需求的报表处理和异常排查工作；<br>
<br>
【任职要求】<br>
<br>
1、专科及以上学历，统计学，计算机相关专业（优秀者忽略专业要求），实习期6月+，每周保障45小时+，base苏州工业园区；<br>
2、灵活、主动，热爱数据，对数据具有的敏感、好奇心，具有较强的学习能力、沟通能力和团队合作精神；<br>
3、有较强的独立工作能力和解决问题能力，积极主动、责任心强，能承受工作压力；<br>
4、能熟练使用(SQL/HQL/SparkSQL/FlinkSQL)至少1种语言进行数据分析工作；<br>
<br>
		</div>
		<div>
		</div>
	</div>
</div>
<div>
</div>",苏州,2000人以上,,https://www.shixiseng.com/intern/inn_4zhbzbiikmga,互联网/游戏/软件,中文,2020-11-17 18:02:27,,['可转正实习'],同程旅行,0,0,,0,com_oxjcvr9lgzpz
False,1,,数据挖掘实习生,本科,0,pages/positiondetail/positiondetail?uuid=inn_qbfv3qcy6zxh,6,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",面议,湖南省长沙市芙蓉区车站北路证券大厦,150,https://sxsimg.xiaoyuanzhao.com/8F/DF/8F721E6CFC8BDB8FBE2DC6DAD3E8E4DF.png,2020-12-31,5,100,"<p>
	学历要求：本科及以上学历&nbsp;
</p>
<p>
	<br>
</p>
<p>
	专业要求：计算机、应用数学、统计学等相关专业，大三大四或者研一、研二学生，有充足的实习时间，能确保4个月以上的连续实习。
</p>
<p>
	<br>
工作职责：<br>
1、熟悉数据库基本操作，日常通信业务数据口径沟通、提取和处理（SQL为主），为业务运营提供数据支持，确保数据准确性。<br>
2、实施数据挖掘模型建设，通过多种评估方法持续优化变量选择和模型规则，不断提升模型的实际应用效果。
</p>
<p>
	3、数据通报及结合业务进行简单的数据分析。
</p>
<p>
	<br>
知识技能:<br>
1、熟悉Mysql/DB2等常用数据库，熟练使用SQL。<br>
2、掌握数据分析基本理论方法，熟悉数据挖掘常用算法。<br>
<br>
综合素质：<br>
1、 具备良好的客户需求理解能力、良好的沟通和表达能力。<br>
2、 工作态度积极主动，有较强的求知和学习能力。
</p>
<p>
	<br>
</p>",长沙,2000人以上,,https://www.shixiseng.com/intern/inn_qbfv3qcy6zxh,电子/通信/硬件,中文,2020-11-17 14:40:35,,"['地铁周边', '下午茶', '双休', '实习证明']",亚信科技,0,0,,0,com_x7oinswdeha2
False,1,,数据分析实习生,硕士,0,pages/positiondetail/positiondetail?uuid=inn_v5e4xsvczo2n,3,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",面议,北京市海淀区生命科学园,150,https://sxsimg.xiaoyuanzhao.com/74/A6/74B7EEA2521C4DA214D5563C7D2F94A6.png,2020-12-17,5,120,"<p>
	岗位职责：<span></span>
</p>
<p>
	1. 承担需求调研、数据分析、数据挖掘、数据提取等相关工作；<span></span>
</p>
<p>
	2. 按时保质地完成公司交办的各项工作任务，确保工作质量和进度达到目标要求。<span></span>
</p>
<p>
	<span></span>
</p>
<p>
	<br>
</p>
<p>
	任职要求：<span></span>
</p>
<p>
	1.&nbsp;熟练使用一种或几种分析统计及数据挖掘工具，如：<span>python</span>、<span>R</span>等，能够对用户需求进行采集、调研和分析。<span></span>
</p>
<p>
	2.&nbsp;能将各类业务需求转化为合适的数学模型；<span></span>
</p>
<p>
	3.&nbsp;能熟练编写各类业务需求分析、数据分析文档，文档需要样式整洁、描述清晰并完整覆盖分析要求；<span></span>
</p>
<p>
	4.&nbsp;熟悉行业技术发展方向及技术动向，有较全面的技术知识面，能迅速掌握不同行业的技术要领；<span></span>
</p>
<p>
	5.&nbsp;统计学、计算机等相关专业硕士（含）以上学历。<span></span>
</p>",北京,2000人以上,,https://www.shixiseng.com/intern/inn_v5e4xsvczo2n,互联网/游戏/软件,不限,2020-11-17 12:23:03,,"['留学生实习', '上市公司']",东软集团,0,0,,0,com_drjj5gxeoiac
False,1,,大数据挖掘与分析实习生（杭州）,本科,0,pages/positiondetail/positiondetail?uuid=inn_cnyt3e6j8ny9,12,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",面议,杭州,150,https://sxsimg.xiaoyuanzhao.com/EE/27/EE436CCA5837D80A68791C791F059827.png,2020-12-01,5,100,"实习岗位职责:<br>
协助公司大数据平台的开发和维护、协助公司大数据平台数据挖掘模型和算法的开发、针对公司大数据业务进行数据分析、挖掘软件的开发。<br>
实习时间要求：至少3个月全职实习，能提供6个月以上实习时间者优先。<br>
实习岗位要求:<br>
1、2020届毕业生，大学本科及以上学历。<br>
2、计算机科学与技术、计算机软件与理论、软件工程等相关专业；<br>
3、熟悉JAVA开发，了解常用的数据分析工具，擅长数据分析和处理；<br>
4、有过Hadoop或PaaS项目开发经验，或BI系统等实践经验优先；<br>
<div>
	<br>
</div>",杭州,2000人以上,,https://www.shixiseng.com/intern/inn_cnyt3e6j8ny9,电子/通信/硬件,中文,2020-11-17 02:04:20,,"['员工食堂', '领导NICE。']",华信设计,0,0,,0,com_twqf0tynt6di
False,1,,风险建模实习生,本科,0,pages/positiondetail/positiondetail?uuid=inn_p4guj6ujwr6g,3,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",面议,达尔文路88号新希望半岛科技园15号楼,200,https://sxsimg.xiaoyuanzhao.com/53/B3/53D2E41D555AA4D127850C83B901B3B3.png,2020-12-16,4,150,"<span style=""color:#333333;background-color:#ffffff;"">岗位职责：</span><br>
<span style=""color:#333333;background-color:#ffffff;"">1、根据实际风控场景，构建风控模型，包括第三方数据挖掘、风控变量挖掘、风控模型、反欺诈模型等输出；</span><br>
<span style=""color:#333333;background-color:#ffffff;"">2、基于对业务的深入理解，研究前沿的AI技术，并应用于业务中解决实际问题。</span><br>
<br>
<span style=""color:#333333;background-color:#ffffff;"">岗位要求：</span><br>
<span style=""color:#333333;background-color:#ffffff;"">1、理学本科及以上学历，数学、物理、统计、金融工程、机器学习、计算机类等专业背景，每周实习4~5天；</span><br>
<span style=""color:#333333;background-color:#ffffff;"">2、数据挖掘、机器学习、自然语言处理的经验，对风控模型有经验者优先考虑，有数据科学竞赛（如：Kaggle，CrowdANALYTIX等）经验者优先考虑；</span><br>
<span style=""color:#333333;background-color:#ffffff;"">3、熟悉SQL, 同时至少会SAS、Python、R 或 Matlab中一种，对数据结构和算法设计有较为深刻的理解；</span><br>
<span style=""color:#333333;background-color:#ffffff;"">4、熟悉各类模型分类与回归算法， 2.包括但不限于传统统计/机器学习模型（逻辑回归、打分卡、SVM、随机森林等分类器以及各类评估方法），深度学习模型（RNN/LSTM/GRU、CNN、RL、迁移学习等），图模型（标签传播、knowledge graph）等；</span><br>
<span style=""color:#333333;background-color:#ffffff;"">5、熟悉各类变量筛选与降维算法；</span><br>
<span style=""color:#333333;background-color:#ffffff;"">6、具备良好的专业背景、逻辑能力好，有较强的执行力和沟通能力。</span><br>
<br>
<span style=""color:#333333;background-color:#ffffff;"">你将收获：</span><br>
<span style=""color:#333333;background-color:#ffffff;"">1. 部门资深前辈的指导与教学，理论与业务结合的建模实战经验；</span><br>
<span style=""color:#333333;background-color:#ffffff;"">2. 对供应链金融业务有全局观的了解，小微企业信用风险管理的系统性思路与知识结构，培养良好的风险管理Sense。</span><br>
<br>",上海,150-500人,,https://www.shixiseng.com/intern/inn_p4guj6ujwr6g,金融/经济/投资/财会,中文,2020-11-16 14:34:26,,"['建模实战经验', '前端业务知识', '2~6个月实习']",新希望金服,0,0,,0,com_pfbzcrso3e5p
False,1,,数据分析运营实习生（天津）,本科,0,pages/positiondetail/positiondetail?uuid=inn_dmjum8fbpdhs,6,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",可转正,天津市和平区新兴路27号网管大厦,180,https://sxsimg.xiaoyuanzhao.com/38/E4/3804CCBEA05E7994750161A7B002E8E4.jpg,2020-12-31,5,120,"<p>
	<br>
</p>
<p>
	数据分析挖掘与运营实习生（北京/天津/石家庄）
</p>
<p>
	工作内容：
</p>
<p>
	1、配合项目经理开展项目运营支持工作，按时完成上级安排的任务，保证工作交付质量；
</p>
<p>
	2、配合项目负责人进行客户沟通，对接客户需求并进行需求分析
</p>
<p>
	3、通过指导，可独立完成项目相关数据分析，并形成分析报告；
</p>
<p>
	4、配合项目负责人，完成数据分析、挖掘与机器学习模型建设工作，并输出可用于工业生产的代码、文档等成果；
</p>
<p>
	5、配合团队或者独立完成数据分析可视化需求，包括手动或者自动化数据分析与可视化需求；
</p>
<p>
	6、配合团队完成售前项目方案编写、交流，招投标文档的编写等。
</p>
<p>
	<br>
</p>
<p>
	&nbsp;任职要求：
</p>
<p>
	1、2021-2022届应届毕业生，本科及以上学历，计算机软件、通讯相关、统计等专业优先；
</p>
<p>
	2、逻辑思维严密，善于主动思考，具体独立分析问题、提出解决方案的能力；
</p>
<p>
	3、了解数据分析挖掘基本知识，具备统计学相关基础，可以使用Python/R/SPSS等中的至少一种分析建模工具，了解并会使用Pandas/Numpy/Sklearn/Keras等数据科学库；
</p>
<p>
	4、具备数据分析可视化能力，能够完成数据分析可视化脚本编写者优先，具备自动化数据分析可视化技能者优先；
</p>
<p>
	5、了解当前主流的数据分析与可视化软件和平台，并对平台的有点、不足和应用场景有自己的见解；
</p>
<p>
	6、沟通表达能力强，有较强的文案功底；
</p>
<p>
	7、熟练使用办公软件，掌握EXCEL、PPT、WORD等工具；
</p>
<p>
	8、实习周期不少于6个月，每周可实习4天以上者优先，2021届毕业且愿意争取转正的毕业生优先；
</p>
<p>
	<span>9</span>、表现优异者，提供转正机会，但是要求可以实习到<span>2021</span>年毕业。
</p>
<p>
	<br>
</p>
<br>",天津,2000人以上,,https://www.shixiseng.com/intern/inn_dmjum8fbpdhs,互联网/游戏/软件,不限,2020-11-16 14:09:45,,"['可转正实习', '免费班车', '弹性工作']",亚信科技,0,0,,0,com_qrdzlnwlgeov
False,1,,数据分析挖掘实习生（石家庄）,本科,0,pages/positiondetail/positiondetail?uuid=inn_uchsdvyrljlq,6,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",可转正,河北联通；亚信办事处,200,https://sxsimg.xiaoyuanzhao.com/38/E4/3804CCBEA05E7994750161A7B002E8E4.jpg,2020-12-31,5,100,"<p>
	<br>
</p>
<p>
	<br>
</p>
<p>
	工作职责：&nbsp;<br>
<br>
□负责电信行业数据、运营数据等相关数据分析和数据挖掘工作，包括业务数据、运营数据、周期性数据的需求分析，也会涉及数据挖掘模型的开发和结果分析&nbsp;<br>
□负责电信行业咨询和系统实施类项目的运营数据分析、需求调研、数据分析、商业分析和数据挖掘模型等相关项目实施过程&nbsp;
</p>
<p>
	□负责相关项目的数据分析与报告支持
</p>
<p>
	<br>
</p>
<p>
	<span>□</span>配合团队或者独立完成数据分析可视化需求，包括手动或者自动化数据分析与可视化需求；
</p>
<p>
	<br>
</p>
<br>
教育程度：&nbsp;<br>
□计算机、统计学、数学、财务等相关专业，本科及以上学历&nbsp;<br>
□2021-2022届毕业生&nbsp;<br>
<br>
知识技能：&nbsp;<br>
□熟悉数据分析挖掘相关的理论原理，熟悉数据分析挖掘建模流程，熟练使用R/Python/SAS EM /IBM IM /SPSS Clementine等数据挖掘工具
<p>
	<br>
</p>
<p>
	<span>□</span><span>具备数据分析可视化能力，能够完成数据分析可视化脚本编写者优先，具备自动化数据分析可视化技能者优先</span> 
</p>
<p>
	□熟练使用Word、Excel、PPT等工具进行文档编辑和撰写&nbsp;<br>
□能够快速具备利用数据挖掘技术解决电信行业客户分析、市场营销等相关业务问题的能力&nbsp;<br>
<br>
综合素质：&nbsp;<br>
□能够适应工作压力&nbsp;<br>
□具备良好的理解能力、良好的团队协作能力和优秀的沟通能力
</p>
<p>
	<br>
</p>
<p>
	<br>
</p>",石家庄,2000人以上,,https://www.shixiseng.com/intern/inn_uchsdvyrljlq,互联网/游戏/软件,不限,2020-11-16 14:08:25,,"['可转正实习', '免费咖啡', '上市公司', '弹性工作', '周末双休']",亚信科技,0,0,,0,com_qrdzlnwlgeov
False,1,,数据分析挖掘实习生（天津）,本科,0,pages/positiondetail/positiondetail?uuid=inn_fmx7vy3wdr3z,6,"{'is_double_selection': False, 'is_summer': False, 'is_rpo': False, 'is_quick': False, 'is_hirer': False, 'is_ji': False}",可转正,天津移动,180,https://sxsimg.xiaoyuanzhao.com/38/E4/3804CCBEA05E7994750161A7B002E8E4.jpg,2020-12-31,5,100,"<span style=""color:#888888;font-size:14px;background-color:#ffffff;"">工作职责：&nbsp;</span><br>
<br>
<span style=""color:#888888;font-size:14px;background-color:#ffffff;"">□负责电信行业数据、运营数据等相关数据分析和数据挖掘工作，包括业务数据、运营数据、周期性数据的需求分析，也会涉及数据挖掘模型的开发和结果分析&nbsp;</span><br>
<p>
	<span style=""color:#888888;font-size:14px;background-color:#ffffff;"">□负责电信行业咨询和系统实施类项目的运营数据分析、需求调研、数据分析、商业分析和数据挖掘模型等相关项目实施过程&nbsp;</span> 
</p>
<p>
	<span style=""color:#888888;font-size:14px;background-color:#ffffff;""><span style=""color:#888888;font-size:14px;background-color:#ffffff;"">□</span></span><span style=""background-color:#ffffff;color:#888888;font-size:14px;"">配合团队或者独立完成数据分析可视化需求，包括手动或者自动化数据分析与可视化需求</span> 
</p>
<p>
	<span style=""color:#888888;font-size:14px;background-color:#ffffff;""><br>
</span> 
</p>
<span style=""color:#888888;font-size:14px;background-color:#ffffff;"">□负责相关项目的数据分析与报告支持&nbsp;</span><br>
<br>
<span style=""color:#888888;font-size:14px;background-color:#ffffff;"">教育程度：&nbsp;</span><br>
<span style=""color:#888888;font-size:14px;background-color:#ffffff;"">□计算机、统计学、数学、财务等相关专业，本科及以上学历&nbsp;</span><br>
<span style=""color:#888888;font-size:14px;background-color:#ffffff;"">□2021-2022届毕业生&nbsp;</span><br>
<br>
<span style=""color:#888888;font-size:14px;background-color:#ffffff;"">知识技能：&nbsp;</span><br>
<p>
	<span style=""color:#888888;font-size:14px;background-color:#ffffff;"">□熟悉数据分析挖掘相关的理论原理，熟悉数据分析挖掘建模流程，熟练使用R/Python/SAS EM /IBM IM /SPSS Clementine等数据挖掘工具</span> 
</p>
<p>
	<span style=""color:#888888;font-size:14px;background-color:#ffffff;""><span style=""color:#888888;font-size:14px;background-color:#ffffff;"">□</span></span><span style=""background-color:#ffffff;color:#888888;font-size:14px;"">具备数据分析可视化能力，能够完成数据分析可视化脚本编写者优先，具备自动化数据分析可视化技能者优先</span><span style=""background-color:#ffffff;color:#888888;font-size:14px;""></span> 
</p>
<span style=""color:#888888;font-size:14px;background-color:#ffffff;"">□熟练使用Word、Excel、PPT等工具进行文档编辑和撰写&nbsp;</span><br>
<span style=""color:#888888;font-size:14px;background-color:#ffffff;"">□能够快速具备利用数据挖掘技术解决电信行业客户分析、市场营销等相关业务问题的能力&nbsp;</span><br>
<br>
<span style=""color:#888888;font-size:14px;background-color:#ffffff;"">综合素质：&nbsp;</span><br>
<span style=""color:#888888;font-size:14px;background-color:#ffffff;"">□能够适应工作压力&nbsp;</span><br>
<span style=""color:#888888;font-size:14px;background-color:#ffffff;"">□具备良好的理解能力、良好的团队协作能力和优秀的沟通能力</span>",天津,2000人以上,,https://www.shixiseng.com/intern/inn_fmx7vy3wdr3z,互联网/游戏/软件,不限,2020-11-16 14:08:00,,"['可转正实习', '定期团建', '上市公司', '弹性工作', '周末双休']",亚信科技,0,0,,0,com_qrdzlnwlgeov
